,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,GROUP,SUBJECT,PHASE,TRIAL,TARGET,ROT,DIR,HA_INIT,HA_MID,HA_END,SIG_MP,TRIAL_ABS
1903,1903,1903,2103,0,10,Adaptation,84,0,-35,CCW,14.7252032,12.74774166,27.51764513,3,94
1904,1904,1904,2104,0,10,Adaptation,85,0,-31,CCW,20.03395448,18.06198277,28.08286929,2,95
1905,1905,1905,2105,0,10,Adaptation,86,0,-30,CCW,17.46074579,15.33007333,24.60896134,1,96
1906,1906,1906,2106,0,10,Adaptation,87,0,-29,CCW,16.95540325,14.98384076,25.25566069,2,97
1907,1907,1907,2107,0,10,Adaptation,88,0,-42,CCW,16.27620838,14.35537943,31.36134397,3,98
1908,1908,1908,2108,0,10,Adaptation,89,0,-27,CCW,20.34615469,18.3220928,23.04080179,4,99
1909,1909,1909,2109,0,10,Adaptation,90,0,-29,CCW,22.1839838,20.1934484,28.21619354,1,100
1910,1910,1910,2110,0,10,Adaptation,91,0,-32,CCW,13.06809037,10.9887669,23.36445212,3,101
1911,1911,1911,2111,0,10,Adaptation,92,0,-35,CCW,17.19309561,15.09715166,28.05369239,1,102
1912,1912,1912,2112,0,10,Adaptation,93,0,-29,CCW,20.03975519,17.93104491,29.19490753,3,103
1913,1913,1913,2113,0,10,Adaptation,94,0,-34,CCW,17.81031907,15.7456022,30.40646783,3,104
1914,1914,1914,2114,0,10,Adaptation,95,0,-34,CCW,9.313845047,7.25059003,27.84707785,1,105
1915,1915,1915,2115,0,10,Adaptation,96,0,-31,CCW,14.60851249,12.41818486,20.93330906,1,106
1916,1916,1916,2116,0,10,Adaptation,97,0,-25,CCW,15.52291804,13.63892059,22.23724615,2,107
1917,1917,1917,2117,0,10,Adaptation,98,0,-33,CCW,16.13528242,14.17001335,28.38998647,1,108
1918,1918,1918,2118,0,10,Adaptation,99,0,-30,CCW,20.37401288,18.54351935,25.78525461,4,109
1919,1919,1919,2119,0,10,Adaptation,100,0,-36,CCW,22.53314581,20.4412072,34.84622407,3,110
1920,1920,1920,2120,0,10,Adaptation,101,0,-27,CCW,18.29872842,16.2965753,23.71043359,3,111
1921,1921,1921,2121,0,10,Adaptation,102,0,-30,CCW,19.58227537,17.6122094,28.50946845,2,112
1922,1922,1922,2122,0,10,Adaptation,103,0,-28,CCW,20.48350736,18.65560894,29.08116505,3,113
1923,1923,1923,2123,0,10,Adaptation,104,0,-23,CCW,15.71858719,13.700244,18.48053756,2,114
1924,1924,1924,2124,0,10,Adaptation,105,0,-26,CCW,15.28166043,13.30763366,23.87498131,1,115
1925,1925,1925,2125,0,10,Adaptation,106,0,-22,CCW,17.60699791,15.7424768,22.81230917,2,116
1926,1926,1926,2126,0,10,Adaptation,107,0,-37,CCW,18.75404229,16.86978649,34.3498241,3,117
1927,1927,1927,2127,0,10,Adaptation,108,0,-31,CCW,14.03844953,12.11464817,24.59823025,3,118
1928,1928,1928,2128,0,10,Adaptation,109,0,-32,CCW,19.52019157,17.54522153,29.17006651,1,119
1929,1929,1929,2129,0,10,Adaptation,110,0,-31,CCW,16.82141323,14.98628954,26.76051524,3,120
1930,1930,1930,2130,0,10,Adaptation,111,0,-34,CCW,15.81516096,13.83336002,26.96297786,1,121
1931,1931,1931,2131,0,10,Adaptation,112,0,-36,CCW,20.31911493,18.25754621,30.25646771,4,122
1932,1932,1932,2132,0,10,Adaptation,113,0,-28,CCW,17.84948813,15.88715556,23.29653504,3,123
1933,1933,1933,2133,0,10,Adaptation,114,0,-26,CCW,16.67004101,14.73984454,20.51292618,1,124
1934,1934,1934,2134,0,10,Adaptation,115,0,-34,CCW,16.73718863,14.70677639,26.73788663,2,125
1935,1935,1935,2135,0,10,Adaptation,116,0,-39,CCW,16.71440926,14.60430127,31.23517395,2,126
1936,1936,1936,2136,0,10,Adaptation,117,0,-29,CCW,20.47867025,18.52333105,27.13288549,3,127
1937,1937,1937,2137,0,10,Adaptation,118,0,-27,CCW,12.87640038,10.9230716,19.1933971,4,128
1938,1938,1938,2138,0,10,Adaptation,119,0,-31,CCW,16.48814304,14.6317251,24.90403827,4,129
1939,1939,1939,2139,0,10,Adaptation,120,0,-26,CCW,12.49121881,10.58899042,20.29681182,4,130
1940,1940,1940,2140,0,10,Adaptation,121,0,-27,CCW,20.54659171,18.48600225,24.16205118,3,131
1941,1941,1941,2141,0,10,Adaptation,122,0,-33,CCW,14.06658181,12.07794726,27.27341208,2,132
1942,1942,1942,2142,0,10,Adaptation,123,0,-29,CCW,15.6939186,13.61746244,25.65202064,4,133
1943,1943,1943,2143,0,10,Adaptation,124,0,-32,CCW,15.29578557,13.22879582,27.76953559,3,134
1944,1944,1944,2144,0,10,Adaptation,125,0,-28,CCW,20.93666775,18.89908938,24.13420911,4,135
1945,1945,1945,2145,0,10,Adaptation,126,0,-32,CCW,17.91700778,15.8403425,29.06665441,3,136
1946,1946,1946,2146,0,10,Adaptation,127,0,-31,CCW,17.48178895,15.32944177,25.66119816,1,137
1947,1947,1947,2147,0,10,Adaptation,128,0,-32,CCW,16.54976778,14.49208536,26.3483811,4,138
1948,1948,1948,2148,0,10,Adaptation,129,0,-35,CCW,20.52171851,18.47912121,33.60813132,1,139
1949,1949,1949,2149,0,10,Adaptation,130,0,-34,CCW,14.40063019,12.40492329,25.29296181,3,140
1950,1950,1950,2150,0,10,Adaptation,131,0,-24,CCW,16.46535249,14.58957879,20.92791035,3,141
1951,1951,1951,2151,0,10,Adaptation,132,0,-37,CCW,19.9902019,18.04069707,23.94505961,3,142
1952,1952,1952,2152,0,10,Adaptation,133,0,-25,CCW,13.8900197,11.85743457,17.16675609,3,143
1953,1953,1953,2153,0,10,Adaptation,134,0,-23,CCW,18.45223834,16.56338068,21.47595086,4,144
1954,1954,1954,2154,0,10,Adaptation,135,0,-34,CCW,17.13911954,15.09230111,27.99301281,4,145
1955,1955,1955,2155,0,10,Adaptation,136,0,-27,CCW,23.28626923,21.25400794,30.57139791,1,146
1956,1956,1956,2156,0,10,Adaptation,137,0,-22,CCW,21.64515706,19.63515492,22.73777215,1,147
1957,1957,1957,2157,0,10,Adaptation,138,0,-30,CCW,18.60272385,16.57258039,28.5356025,1,148
1958,1958,1958,2158,0,10,Adaptation,139,0,-37,CCW,19.53964528,17.53726292,33.8672205,4,149
1959,1959,1959,2159,0,10,Adaptation,140,0,-34,CCW,17.92477206,15.92697753,25.72486392,1,150
1960,1960,1960,2160,0,10,Adaptation,141,0,-33,CCW,27.34916461,25.3500404,33.21428122,4,151
1961,1961,1961,2161,0,10,Adaptation,142,0,-26,CCW,18.17463389,16.08168838,25.35879125,2,152
1962,1962,1962,2162,0,10,Adaptation,143,0,-27,CCW,13.20735969,11.21640292,21.1564639,4,153
1963,1963,1963,2163,0,10,Adaptation,144,0,-34,CCW,17.15652397,15.42063855,25.14965857,3,154
1964,1964,1964,2164,0,10,Adaptation,145,0,-35,CCW,17.57001102,15.61862602,32.90402289,4,155
1965,1965,1965,2165,0,10,Adaptation,146,0,-34,CCW,14.47118483,12.45158787,24.39957736,1,156
1966,1966,1966,2166,0,10,Adaptation,147,0,-32,CCW,19.66237927,17.56640705,26.47349335,2,157
1967,1967,1967,2167,0,10,Adaptation,148,0,-26,CCW,22.75322096,20.61518852,27.61680728,4,158
1968,1968,1968,2168,0,10,Adaptation,149,0,-29,CCW,17.54358166,15.63772802,25.65841491,2,159
1969,1969,1969,2169,0,10,Adaptation,150,0,-35,CCW,15.43360458,13.35751777,28.98881662,3,160
1970,1970,1970,2170,0,10,Adaptation,151,0,-36,CCW,17.0078383,14.98404626,28.19187858,3,161
1971,1971,1971,2171,0,10,Adaptation,152,0,-32,CCW,19.96978365,17.990621,28.84093088,4,162
1972,1972,1972,2172,0,10,Adaptation,153,0,-30,CCW,18.74782495,16.74535103,22.98933744,1,163
1973,1973,1973,2173,0,10,Adaptation,154,0,-31,CCW,13.75105284,11.75386195,23.69282053,1,164
1974,1974,1974,2174,0,10,Adaptation,155,0,-28,CCW,20.71516912,18.70113321,25.22675888,1,165
1975,1975,1975,2175,0,10,Adaptation,156,0,-33,CCW,20.80623347,18.78247485,27.11999267,3,166
1976,1976,1976,2176,0,10,Adaptation,157,0,-31,CCW,14.26297997,12.33013484,25.05723538,2,167
1977,1977,1977,2177,0,10,Adaptation,158,0,-32,CCW,19.72506621,17.82956621,34.41014553,2,168
1978,1978,1978,2178,0,10,Adaptation,159,0,-29,CCW,21.38109353,19.28451687,27.08999455,4,169
1979,1979,1979,2179,0,10,Adaptation,160,0,-31,CCW,20.89183367,18.91380932,28.67852091,1,170
1980,1980,1980,2180,0,10,Adaptation,161,0,-28,CCW,18.21149472,16.07004113,28.79824039,1,171
1981,1981,1981,2181,0,10,Adaptation,162,0,-36,CCW,21.9055753,19.99799397,34.75811017,4,172
1982,1982,1982,2182,0,10,Adaptation,163,0,-29,CCW,15.82395909,13.88337317,25.22670658,4,173
1983,1983,1983,2183,0,10,Adaptation,164,0,-33,CCW,14.04148915,11.8993616,25.67967644,3,174
1984,1984,1984,2184,0,10,Adaptation,165,0,-22,CCW,22.27840963,20.13764887,25.62670496,3,175
1985,1985,1985,2185,0,10,Adaptation,166,0,-34,CCW,19.83309466,17.93599474,35.54758382,4,176
1986,1986,1986,2186,0,10,Adaptation,167,0,-29,CCW,21.44210758,19.42145636,30.63895328,1,177
1987,1987,1987,2187,0,10,Adaptation,168,0,-33,CCW,17.13765978,15.00354865,32.00715544,2,178
1988,1988,1988,2188,0,10,Adaptation,169,0,-28,CCW,24.06571655,21.93244489,28.43483025,1,179
1989,1989,1989,2189,0,10,Adaptation,170,0,-33,CCW,18.03750586,16.16599533,29.17469779,4,180
1990,1990,1990,2190,0,10,Adaptation,171,0,-28,CCW,21.51805399,19.3562164,25.13751438,1,181
1991,1991,1991,2191,0,10,Adaptation,172,0,-28,CCW,16.6255132,14.55934882,22.74373947,4,182
1992,1992,1992,2192,0,10,Adaptation,173,0,-26,CCW,17.01294879,14.99021415,19.49695664,4,183
1993,1993,1993,2193,0,10,Adaptation,174,0,-24,CCW,17.29078154,15.31333915,17.67011588,3,184
1994,1994,1994,2194,0,10,Adaptation,175,0,-32,CCW,19.04124685,17.13784619,24.62724979,4,185
1995,1995,1995,2195,0,10,Adaptation,176,0,-34,CCW,21.07988431,19.07038252,33.11431429,3,186
1996,1996,1996,2196,0,10,Adaptation,177,0,-31,CCW,22.67542394,20.70109719,27.42601385,2,187
1997,1997,1997,2197,0,10,Adaptation,178,0,-27,CCW,22.65349708,20.42248394,24.08270429,4,188
1998,1998,1998,2198,0,10,Adaptation,179,0,-25,CCW,21.58667302,19.56766705,24.49061897,4,189
1999,1999,1999,2199,0,10,Adaptation,180,0,-26,CCW,21.58424192,19.60158232,23.89573588,1,190
2000,2000,2000,2200,0,11,Adaptation,1,0,-25,CCW,-0.151942566,-2.150539684,-1.694350532,2,11
2001,2001,2001,2201,0,11,Adaptation,2,0,-34,CCW,0.711478168,-1.227248001,11.34286139,1,12
2002,2002,2002,2202,0,11,Adaptation,3,0,-38,CCW,3.277829492,1.070649498,18.16876594,2,13
2003,2003,2003,2203,0,11,Adaptation,4,0,-31,CCW,5.83205954,3.768357131,17.40375969,4,14
2004,2004,2004,2204,0,11,Adaptation,5,0,-30,CCW,3.404909623,1.39742023,12.28005498,4,15
2005,2005,2005,2205,0,11,Adaptation,6,0,-34,CCW,10.21937438,8.107047661,23.03539124,4,16
2006,2006,2006,2206,0,11,Adaptation,7,0,-23,CCW,10.45909734,8.462410134,11.65560908,1,17
2007,2007,2007,2207,0,11,Adaptation,8,0,-29,CCW,8.717235292,6.727010063,17.45893965,4,18
2008,2008,2008,2208,0,11,Adaptation,9,0,-22,CCW,8.402405301,6.45806729,8.118308749,1,19
2009,2009,2009,2209,0,11,Adaptation,10,0,-32,CCW,4.935430152,2.996980053,10.864391,1,20
2010,2010,2010,2210,0,11,Adaptation,11,0,-30,CCW,0.965982016,-1.194473305,9.224884213,2,21
2011,2011,2011,2211,0,11,Adaptation,12,0,-31,CCW,5.75898909,3.682139547,14.93450795,1,22
2012,2012,2012,2212,0,11,Adaptation,13,0,-28,CCW,4.532943668,2.524250321,13.73630941,2,23
2013,2013,2013,2213,0,11,Adaptation,14,0,-23,CCW,10.65580761,8.485371696,8.996922586,2,24
2014,2014,2014,2214,0,11,Adaptation,15,0,-34,CCW,13.2714194,11.26905601,22.80420862,2,25
2015,2015,2015,2215,0,11,Adaptation,16,0,-27,CCW,9.837991788,7.808987506,14.20102564,2,26
2016,2016,2016,2216,0,11,Adaptation,17,0,-31,CCW,8.129541327,6.271531248,20.63582048,2,27
2017,2017,2017,2217,0,11,Adaptation,18,0,-34,CCW,6.700967198,4.653439842,16.4847291,4,28
2018,2018,2018,2218,0,11,Adaptation,19,0,-32,CCW,8.177923812,6.322655716,18.61464841,4,29
2019,2019,2019,2219,0,11,Adaptation,20,0,-27,CCW,11.80898073,9.907808729,15.0928392,2,30
2020,2020,2020,2220,0,11,Adaptation,21,0,-29,CCW,9.990931368,7.895993416,18.97262134,1,31
2021,2021,2021,2221,0,11,Adaptation,22,0,-29,CCW,15.42412768,13.38900528,20.87847236,3,32
2022,2022,2022,2222,0,11,Adaptation,23,0,-34,CCW,8.044704525,6.131932682,21.42152752,2,33
2023,2023,2023,2223,0,11,Adaptation,24,0,-35,CCW,3.184628964,1.224441681,19.19757163,4,34
2024,2024,2024,2224,0,11,Adaptation,25,0,-26,CCW,11.15314848,9.127504892,17.46947327,2,35
2025,2025,2025,2225,0,11,Adaptation,26,0,-26,CCW,8.092325915,6.07032337,16.77950116,2,36
2026,2026,2026,2226,0,11,Adaptation,27,0,-31,CCW,12.52253534,10.6936794,18.60122324,2,37
2027,2027,2027,2227,0,11,Adaptation,28,0,-30,CCW,11.62957887,9.750154394,18.24192883,3,38
2028,2028,2028,2228,0,11,Adaptation,29,0,-31,CCW,15.55560687,13.73289824,22.70153863,4,39
2029,2029,2029,2229,0,11,Adaptation,30,0,-26,CCW,6.449000716,4.45624988,10.53008769,1,40
2030,2030,2030,2230,0,11,Adaptation,31,0,-25,CCW,12.88474819,11.05685967,17.27316169,2,41
2031,2031,2031,2231,0,11,Adaptation,32,0,-30,CCW,13.67706215,11.60687403,20.34163361,3,42
2032,2032,2032,2232,0,11,Adaptation,33,0,-35,CCW,8.316873671,6.41742047,19.09066964,2,43
2033,2033,2033,2233,0,11,Adaptation,34,0,-33,CCW,14.93811121,13.04875389,24.73750471,4,44
2034,2034,2034,2234,0,11,Adaptation,35,0,-30,CCW,18.24321278,16.06415679,19.18879704,2,45
2035,2035,2035,2235,0,11,Adaptation,36,0,-28,CCW,12.80954127,10.59330285,15.2547148,3,46
2036,2036,2036,2236,0,11,Adaptation,37,0,-25,CCW,15.23815047,13.32007822,18.35856133,2,47
2037,2037,2037,2237,0,11,Adaptation,38,0,-34,CCW,13.01947861,11.02318357,19.44631264,1,48
2038,2038,2038,2238,0,11,Adaptation,39,0,-33,CCW,8.428307504,6.232007105,18.84779064,4,49
2039,2039,2039,2239,0,11,Adaptation,40,0,-29,CCW,14.28133374,12.33536038,23.13392404,1,50
2040,2040,2040,2240,0,11,Adaptation,41,0,-32,CCW,11.41163551,9.239885131,19.00191922,1,51
2041,2041,2041,2241,0,11,Adaptation,42,0,-31,CCW,11.99018326,9.908202432,20.67248327,4,52
2042,2042,2042,2242,0,11,Adaptation,43,0,-34,CCW,14.35486159,12.34930951,24.76138628,3,53
2043,2043,2043,2243,0,11,Adaptation,44,0,-37,CCW,15.29052821,13.32584074,27.82688398,3,54
2044,2044,2044,2244,0,11,Adaptation,45,0,-23,CCW,8.666659715,6.497344786,12.35926599,2,55
2045,2045,2045,2245,0,11,Adaptation,46,0,-29,CCW,17.78913182,15.71802678,21.98001599,2,56
2046,2046,2046,2246,0,11,Adaptation,47,0,-30,CCW,15.31845537,13.38173176,21.03307288,2,57
2047,2047,2047,2247,0,11,Adaptation,48,0,-25,CCW,12.8478362,10.80856356,17.48969335,1,58
2048,2048,2048,2248,0,11,Adaptation,49,0,-29,CCW,16.24872516,14.33652132,21.55841526,2,59
2049,2049,2049,2249,0,11,Adaptation,50,0,-33,CCW,11.03459242,9.019697877,21.46812005,3,60
2050,2050,2050,2250,0,11,Adaptation,51,0,-27,CCW,13.92243926,11.76925145,22.64631409,3,61
2051,2051,2051,2251,0,11,Adaptation,52,0,-22,CCW,16.27358583,14.22040105,16.63429852,3,62
2052,2052,2052,2252,0,11,Adaptation,53,0,-26,CCW,12.95271694,11.02868365,16.99271724,3,63
2053,2053,2053,2253,0,11,Adaptation,54,0,-31,CCW,13.34820393,11.31340552,20.52894682,3,64
2054,2054,2054,2254,0,11,Adaptation,55,0,-27,CCW,11.69129896,9.76107923,16.12272165,2,65
2055,2055,2055,2255,0,11,Adaptation,56,0,-34,CCW,14.98373333,12.78180185,26.164739,2,66
2056,2056,2056,2256,0,11,Adaptation,57,0,-28,CCW,13.46984726,11.64921721,20.29056262,1,67
2057,2057,2057,2257,0,11,Adaptation,58,0,-31,CCW,13.82057191,11.88652267,23.16793878,3,68
2058,2058,2058,2258,0,11,Adaptation,59,0,-28,CCW,19.14739166,17.07024633,21.72035167,4,69
2059,2059,2059,2259,0,11,Adaptation,60,0,-33,CCW,15.89119977,13.97323388,27.37666677,4,70
2060,2060,2060,2260,0,11,Adaptation,61,0,-23,CCW,13.02940571,11.02761689,16.31785631,3,71
2061,2061,2061,2261,0,11,Adaptation,62,0,-37,CCW,15.96452355,13.89907003,27.79992489,1,72
2062,2062,2062,2262,0,11,Adaptation,63,0,-29,CCW,9.416129311,7.290359434,16.30930546,4,73
2063,2063,2063,2263,0,11,Adaptation,64,0,-29,CCW,9.821128234,7.913836233,20.96352357,1,74
2064,2064,2064,2264,0,11,Adaptation,65,0,-24,CCW,13.16582682,11.18281459,18.563388,2,75
2065,2065,2065,2265,0,11,Adaptation,66,0,-30,CCW,12.19997529,10.24714254,20.01432964,3,76
2066,2066,2066,2266,0,11,Adaptation,67,0,-30,CCW,13.7713937,11.78281705,19.04573582,3,77
2067,2067,2067,2267,0,11,Adaptation,68,0,-25,CCW,17.41616669,15.379218,17.56033807,1,78
2068,2068,2068,2268,0,11,Adaptation,69,0,-32,CCW,16.06373897,14.1256005,23.72810965,3,79
2069,2069,2069,2269,0,11,Adaptation,70,0,-38,CCW,10.17307995,8.093068438,29.27663889,2,80
2070,2070,2070,2270,0,11,Adaptation,71,0,-35,CCW,14.36783509,12.32516548,24.71208198,1,81
2071,2071,2071,2271,0,11,Adaptation,72,0,-30,CCW,20.45444468,18.50167776,24.03990701,3,82
2072,2072,2072,2272,0,11,Adaptation,73,0,-32,CCW,13.32153302,11.29393784,27.88614417,4,83
2073,2073,2073,2273,0,11,Adaptation,74,0,-31,CCW,7.80748763,5.70906492,21.29174377,1,84
2074,2074,2074,2274,0,11,Adaptation,75,0,-32,CCW,9.517722702,7.418411958,22.35194078,4,85
2075,2075,2075,2275,0,11,Adaptation,76,0,-22,CCW,12.20002078,10.13319987,16.91330733,1,86
2076,2076,2076,2276,0,11,Adaptation,77,0,-26,CCW,17.57454007,15.58103991,17.87096612,2,87
2077,2077,2077,2277,0,11,Adaptation,78,0,-29,CCW,14.00018905,12.06219891,22.9480539,2,88
2078,2078,2078,2278,0,11,Adaptation,79,0,-33,CCW,16.42800088,14.40559045,28.47331244,1,89
2079,2079,2079,2279,0,11,Adaptation,80,0,-31,CCW,15.32194773,13.36856135,23.43084234,4,90
2080,2080,2080,2280,0,11,Adaptation,81,0,-30,CCW,14.61888506,12.65209375,21.6037458,2,91
2081,2081,2081,2281,0,11,Adaptation,82,0,-21,CCW,20.01375473,17.92127325,19.84188716,4,92
2082,2082,2082,2282,0,11,Adaptation,83,0,-24,CCW,11.99680712,9.852104568,15.56563849,2,93
2083,2083,2083,2283,0,11,Adaptation,84,0,-35,CCW,12.33338438,10.27380117,24.762937,3,94
2084,2084,2084,2284,0,11,Adaptation,85,0,-31,CCW,15.27251031,13.06718325,24.66183874,2,95
2085,2085,2085,2285,0,11,Adaptation,86,0,-30,CCW,18.73174206,16.88466709,27.60332089,1,96
2086,2086,2086,2286,0,11,Adaptation,87,0,-29,CCW,19.38696427,17.38469551,24.96188691,2,97
2087,2087,2087,2287,0,11,Adaptation,88,0,-42,CCW,10.73963692,8.730108439,30.95091722,3,98
2088,2088,2088,2288,0,11,Adaptation,89,0,-27,CCW,17.90306526,15.74161263,23.70066738,4,99
2089,2089,2089,2289,0,11,Adaptation,90,0,-29,CCW,14.15501671,12.10488939,27.01806163,1,100
2090,2090,2090,2290,0,11,Adaptation,91,0,-32,CCW,15.64555333,13.67793735,24.82117088,3,101
2091,2091,2091,2291,0,11,Adaptation,92,0,-35,CCW,11.12812399,9.072702329,27.22090359,1,102
2092,2092,2092,2292,0,11,Adaptation,93,0,-29,CCW,15.48301264,13.41876829,24.52466292,3,103
2093,2093,2093,2293,0,11,Adaptation,94,0,-34,CCW,14.1750223,12.15675979,28.24431865,3,104
2094,2094,2094,2294,0,11,Adaptation,95,0,-34,CCW,14.5404254,12.74317304,28.60962132,1,105
2095,2095,2095,2295,0,11,Adaptation,96,0,-31,CCW,20.70247004,18.60016195,29.18610967,1,106
2096,2096,2096,2296,0,11,Adaptation,97,0,-25,CCW,19.95451125,18.30366543,23.18371855,2,107
2097,2097,2097,2297,0,11,Adaptation,98,0,-33,CCW,18.29079056,16.2798416,31.97134672,1,108
2098,2098,2098,2298,0,11,Adaptation,99,0,-30,CCW,13.52960119,11.68473434,21.90223638,4,109
2099,2099,2099,2299,0,11,Adaptation,100,0,-36,CCW,13.51731868,11.55282977,27.32064034,3,110
2100,2100,2100,2300,0,11,Adaptation,101,0,-27,CCW,17.781699,15.64184325,25.52627896,3,111
2101,2101,2101,2301,0,11,Adaptation,102,0,-30,CCW,11.62927579,9.680623286,24.72989638,2,112
2102,2102,2102,2302,0,11,Adaptation,103,0,-28,CCW,16.80935448,14.61763652,26.39133744,3,113
2103,2103,2103,2303,0,11,Adaptation,104,0,-23,CCW,15.00951288,12.93167182,19.4364999,2,114
2104,2104,2104,2304,0,11,Adaptation,105,0,-26,CCW,18.18315227,16.20779778,24.81630222,1,115
2105,2105,2105,2305,0,11,Adaptation,106,0,-22,CCW,13.89124392,11.98159709,17.19744125,2,116
2106,2106,2106,2306,0,11,Adaptation,107,0,-37,CCW,16.75540682,14.80499705,31.30978855,3,117
2107,2107,2107,2307,0,11,Adaptation,108,0,-31,CCW,12.3696553,10.33220582,24.38119423,3,118
2108,2108,2108,2308,0,11,Adaptation,109,0,-32,CCW,17.54421671,15.78126992,30.33534135,1,119
2109,2109,2109,2309,0,11,Adaptation,110,0,-31,CCW,16.75500265,14.69349645,24.9189855,3,120
2110,2110,2110,2310,0,11,Adaptation,111,0,-34,CCW,12.64734612,10.61939962,27.32869171,1,121
2111,2111,2111,2311,0,11,Adaptation,112,0,-36,CCW,16.94336489,14.86147838,28.14787583,4,122
2112,2112,2112,2312,0,11,Adaptation,113,0,-28,CCW,17.81147679,15.60672614,24.50287978,3,123
2113,2113,2113,2313,0,11,Adaptation,114,0,-26,CCW,15.10900435,13.14137879,20.16522381,1,124
2114,2114,2114,2314,0,11,Adaptation,115,0,-34,CCW,19.84587454,17.94392877,29.54076472,2,125
2115,2115,2115,2315,0,11,Adaptation,116,0,-39,CCW,15.76945789,13.65149447,28.77918596,2,126
2116,2116,2116,2316,0,11,Adaptation,117,0,-29,CCW,12.52490314,10.43544486,20.46546021,3,127
2117,2117,2117,2317,0,11,Adaptation,118,0,-27,CCW,16.70838498,14.72267804,22.17631289,4,128
2118,2118,2118,2318,0,11,Adaptation,119,0,-31,CCW,15.10298258,13.16232963,24.47637412,4,129
2119,2119,2119,2319,0,11,Adaptation,120,0,-26,CCW,15.85908455,13.83419283,20.06870879,4,130
2120,2120,2120,2320,0,11,Adaptation,121,0,-27,CCW,13.67762685,11.79060508,21.91753137,3,131
2121,2121,2121,2321,0,11,Adaptation,122,0,-33,CCW,20.15964569,18.15303623,27.41741402,2,132
2122,2122,2122,2322,0,11,Adaptation,123,0,-29,CCW,14.16734783,12.23114029,25.90648272,4,133
2123,2123,2123,2323,0,11,Adaptation,124,0,-32,CCW,17.62930417,15.71123493,28.21579184,3,134
2124,2124,2124,2324,0,11,Adaptation,125,0,-28,CCW,17.23471518,15.13791983,21.41163257,4,135
2125,2125,2125,2325,0,11,Adaptation,126,0,-32,CCW,19.54516967,17.54213477,29.76870703,3,136
2126,2126,2126,2326,0,11,Adaptation,127,0,-31,CCW,15.40738967,13.27228002,26.07114008,1,137
2127,2127,2127,2327,0,11,Adaptation,128,0,-32,CCW,19.26130343,17.36994086,27.30645229,4,138
2128,2128,2128,2328,0,11,Adaptation,129,0,-35,CCW,20.68803936,18.66401286,34.63864424,1,139
2129,2129,2129,2329,0,11,Adaptation,130,0,-34,CCW,17.57830402,15.68292215,28.93507386,3,140
2130,2130,2130,2330,0,11,Adaptation,131,0,-24,CCW,17.08891269,15.02704093,20.75491251,3,141
2131,2131,2131,2331,0,11,Adaptation,132,0,-37,CCW,19.54789436,17.41739094,29.40638017,3,142
2132,2132,2132,2332,0,11,Adaptation,133,0,-25,CCW,18.05410103,15.95175192,21.58556974,3,143
2133,2133,2133,2333,0,11,Adaptation,134,0,-23,CCW,23.58321313,21.79475138,27.21250379,4,144
2134,2134,2134,2334,0,11,Adaptation,135,0,-34,CCW,18.79371951,16.72554662,26.34772895,4,145
2135,2135,2135,2335,0,11,Adaptation,136,0,-27,CCW,12.79153043,10.7906595,22.66033254,1,146
2136,2136,2136,2336,0,11,Adaptation,137,0,-22,CCW,20.41652394,18.38309661,21.7471372,1,147
2137,2137,2137,2337,0,11,Adaptation,138,0,-30,CCW,20.39577354,18.45051482,28.08300389,1,148
2138,2138,2138,2338,0,11,Adaptation,139,0,-37,CCW,15.60602888,13.77112731,27.79160715,4,149
2139,2139,2139,2339,0,11,Adaptation,140,0,-34,CCW,16.81883856,14.72955923,25.70946794,1,150
2140,2140,2140,2340,0,11,Adaptation,141,0,-33,CCW,20.88560901,18.93631456,30.01717024,4,151
2141,2141,2141,2341,0,11,Adaptation,142,0,-26,CCW,15.98031505,14.01329416,23.96361905,2,152
2142,2142,2142,2342,0,11,Adaptation,143,0,-27,CCW,17.14981404,15.13297866,25.09329088,4,153
2143,2143,2143,2343,0,11,Adaptation,144,0,-34,CCW,19.38253851,17.12886451,29.80837296,3,154
2144,2144,2144,2344,0,11,Adaptation,145,0,-35,CCW,15.59463085,13.36526818,29.88197467,4,155
