GROUP,SUBJECT,PHASE,HAND,TRIAL,TRIAL_ABS,ROT,SIG_MP,DIR,HA_INIT,HA_MID,HA_END
2,7,ADAPTATION,RH,84,94,-35,1,CCW,24.17578389,24.01288499,30.51992547
2,7,ADAPTATION,RH,85,95,-31,1,CCW,22.67222397,28.18796954,26.36955282
2,7,ADAPTATION,RH,86,96,-30,1,CCW,24.31935752,26.36491585,28.97513763
2,7,ADAPTATION,RH,87,97,-29,1,CCW,25.93519391,25.55352971,29.35529143
2,7,ADAPTATION,RH,88,98,-42,1,CCW,25.68077162,27.1641891,35.75466126
2,7,ADAPTATION,RH,89,99,-27,1,CCW,24.4181267,23.78921655,25.78187886
2,7,ADAPTATION,RH,90,100,-29,1,CCW,21.18574052,24.24654027,25.6109448
2,7,ADAPTATION,RH,91,101,-32,1,CCW,22.43058188,25.40818396,25.57220999
2,7,ADAPTATION,RH,92,102,-35,1,CCW,23.7890451,26.16676259,31.9636723
2,7,ADAPTATION,RH,93,103,-29,1,CCW,21.62187215,25.72425347,24.44644501
2,7,ADAPTATION,RH,94,104,-34,1,CCW,24.0969479,28.94838656,29.66880882
2,7,ADAPTATION,RH,95,105,-34,1,CCW,22.73964399,26.80204193,28.68006057
2,7,ADAPTATION,RH,96,106,-31,1,CCW,24.93686961,25.7019581,28.31342252
2,7,ADAPTATION,RH,97,107,-25,1,CCW,24.8985689,27.50422797,26.24683216
2,7,ADAPTATION,RH,98,108,-33,1,CCW,24.02476511,25.90663244,29.35439967
2,7,ADAPTATION,RH,99,109,-30,1,CCW,24.32706494,26.52527263,28.65325243
2,7,ADAPTATION,RH,100,110,-36,1,CCW,25.28064774,26.99526301,33.62770377
2,7,ADAPTATION,RH,101,111,-27,1,CCW,23.56565024,26.61596851,23.6724002
2,7,ADAPTATION,RH,102,112,-30,1,CCW,25.49512541,26.82601927,29.30725578
2,7,ADAPTATION,RH,103,113,-28,1,CCW,23.41823979,27.62670503,25.4637597
2,7,ADAPTATION,RH,104,114,-23,1,CCW,24.08391066,26.57850806,24.03161748
2,7,ADAPTATION,RH,105,115,-26,1,CCW,24.58948146,28.05920225,25.93829043
2,7,ADAPTATION,RH,106,116,-22,1,CCW,24.78060414,27.04630659,22.73603381
2,7,ADAPTATION,RH,107,117,-37,1,CCW,23.0183369,28.82614223,31.46277605
2,7,ADAPTATION,RH,108,118,-31,1,CCW,22.10434457,28.14721243,27.07005472
2,7,ADAPTATION,RH,109,119,-32,1,CCW,24.57018098,25.97492846,27.95293139
2,7,ADAPTATION,RH,110,120,-31,1,CCW,27.9282113,27.52875224,30.26180844
2,7,ADAPTATION,RH,111,121,-34,1,CCW,26.66227857,27.23059123,33.6667696
2,7,ADAPTATION,RH,112,122,-36,1,CCW,25.31867465,27.57176027,29.91552282
2,7,ADAPTATION,RH,113,123,-28,1,CCW,25.8641345,27.16919408,29.31652166
2,7,ADAPTATION,RH,114,124,-26,1,CCW,23.91881963,27.51396618,25.95041676
2,7,ADAPTATION,RH,115,125,-34,1,CCW,24.28514076,26.56736049,30.81941741
2,7,ADAPTATION,RH,116,126,-39,1,CCW,25.05018114,30.43421416,33.59202852
2,7,ADAPTATION,RH,117,127,-29,1,CCW,26.75826711,29.16207257,30.7888725
2,7,ADAPTATION,RH,118,128,-27,1,CCW,26.0745527,28.87154799,28.25271689
2,7,ADAPTATION,RH,119,129,-31,1,CCW,30.03832517,28.55815934,31.34556197
2,7,ADAPTATION,RH,120,130,-26,1,CCW,27.77327303,29.13400888,28.67577725
2,7,ADAPTATION,RH,121,131,-27,1,CCW,26.41464351,28.64763434,27.80127761
2,7,ADAPTATION,RH,122,132,-33,1,CCW,26.16261251,27.42319415,31.26339933
2,7,ADAPTATION,RH,123,133,-29,1,CCW,24.19927586,28.71414238,29.3104303
2,7,ADAPTATION,RH,124,134,-32,1,CCW,22.49332622,28.28931344,29.55779908
2,7,ADAPTATION,RH,125,135,-28,1,CCW,22.86902526,27.25394581,25.49483662
2,7,ADAPTATION,RH,126,136,-32,1,CCW,27.89874462,29.14159862,31.81884679
2,7,ADAPTATION,RH,127,137,-31,1,CCW,25.32688497,27.27322807,27.89218967
2,7,ADAPTATION,RH,128,138,-32,1,CCW,23.81101499,29.5040312,28.55475659
2,7,ADAPTATION,RH,129,139,-35,1,CCW,24.97006535,29.55920383,33.61100719
2,7,ADAPTATION,RH,130,140,-34,1,CCW,26.12638236,29.58441685,30.96786458
2,7,ADAPTATION,RH,131,141,-24,1,CCW,27.87283343,28.76867736,29.21136229
2,7,ADAPTATION,RH,132,142,-37,1,CCW,28.86603632,27.89745271,34.97480252
2,7,ADAPTATION,RH,133,143,-25,1,CCW,27.78579702,29.43573293,28.86867145
2,7,ADAPTATION,RH,134,144,-23,1,CCW,27.94162689,29.42080465,26.30128745
2,7,ADAPTATION,RH,135,145,-34,1,CCW,26.2996959,29.94245375,33.49582289
2,7,ADAPTATION,RH,136,146,-27,1,CCW,27.19709829,30.69807213,28.9385079
2,7,ADAPTATION,RH,137,147,-22,1,CCW,28.4957804,30.5605934,25.69848809
2,7,ADAPTATION,RH,138,148,-30,1,CCW,28.35278193,30.81289318,28.80315547
2,7,ADAPTATION,RH,139,149,-37,1,CCW,27.30652332,29.90678708,34.39102783
2,7,ADAPTATION,RH,140,150,-34,1,CCW,26.79514931,30.85703196,28.26578991
2,7,ADAPTATION,RH,141,151,-33,1,CCW,25.41879882,31.36242932,30.27089837
2,7,ADAPTATION,RH,142,152,-26,1,CCW,29.34731253,28.82686437,28.53753172
2,7,ADAPTATION,RH,143,153,-27,1,CCW,26.53879166,31.43756886,27.76825576
2,7,ADAPTATION,RH,144,154,-34,1,CCW,26.29914354,30.26783273,34.38977685
2,7,ADAPTATION,RH,145,155,-35,1,CCW,28.2156657,30.70758568,35.14477526
2,7,ADAPTATION,RH,146,156,-34,1,CCW,26.09833563,30.40181674,32.98429629
2,7,ADAPTATION,RH,147,157,-32,1,CCW,26.93968484,30.89241031,32.06571488
2,7,ADAPTATION,RH,148,158,-26,1,CCW,26.67150812,29.12742951,24.36383591
2,7,ADAPTATION,RH,149,159,-29,1,CCW,27.04949643,30.62509824,31.99888655
2,7,ADAPTATION,RH,150,160,-35,1,CCW,27.67284522,29.06312238,33.54138838
2,7,ADAPTATION,RH,151,161,-36,1,CCW,29.34442754,29.37494124,34.77223155
2,7,ADAPTATION,RH,152,162,-32,1,CCW,29.13733152,31.65775909,31.95468607
2,7,ADAPTATION,RH,153,163,-30,1,CCW,27.98103833,29.16425371,32.92979586
2,7,ADAPTATION,RH,154,164,-31,1,CCW,30.18789282,29.83645744,32.37682008
2,7,ADAPTATION,RH,155,165,-28,1,CCW,28.94605565,27.41585705,32.16376573
2,7,ADAPTATION,RH,156,166,-33,1,CCW,28.01717195,31.39439878,33.50227336
2,7,ADAPTATION,RH,157,167,-31,1,CCW,28.00590027,30.88166189,32.49410304
2,7,ADAPTATION,RH,158,168,-32,1,CCW,28.64057433,31.00480587,32.69918229
2,7,ADAPTATION,RH,159,169,-29,1,CCW,28.68861854,31.21706141,30.14302761
2,7,ADAPTATION,RH,160,170,-31,1,CCW,29.95351659,31.36183809,33.29165043
2,7,ADAPTATION,RH,161,171,-28,1,CCW,30.11944971,30.84975191,30.59202509
2,7,ADAPTATION,RH,162,172,-36,1,CCW,27.49174625,32.62549917,35.18632858
2,7,ADAPTATION,RH,163,173,-29,1,CCW,29.03551752,29.07545703,32.45347134
2,7,ADAPTATION,RH,164,174,-33,1,CCW,28.54032941,32.15211798,34.20756498
2,7,ADAPTATION,RH,165,175,-22,1,CCW,30.19430975,31.6344431,27.51743247
2,7,ADAPTATION,RH,166,176,-34,1,CCW,28.12942242,32.45571053,32.45922146
2,7,ADAPTATION,RH,167,177,-29,1,CCW,31.54690431,30.46737109,32.43438648
2,7,ADAPTATION,RH,168,178,-33,1,CCW,29.11707501,31.76020304,36.83551121
2,7,ADAPTATION,RH,169,179,-28,1,CCW,28.70091554,29.67850082,30.83976107
2,7,ADAPTATION,RH,170,180,-33,1,CCW,30.0208796,30.53297493,32.39895181
2,7,ADAPTATION,RH,171,181,-28,1,CCW,27.99710616,30.40494792,29.87501774
2,7,ADAPTATION,RH,172,182,-28,1,CCW,26.47782771,30.84044228,31.35129821
2,7,ADAPTATION,RH,173,183,-26,1,CCW,29.40170133,32.57090813,33.62374985
2,7,ADAPTATION,RH,174,184,-24,1,CCW,30.14593856,32.58992578,28.76067308
2,7,ADAPTATION,RH,175,185,-32,1,CCW,29.96872302,31.84603795,32.86348369
2,7,ADAPTATION,RH,176,186,-34,1,CCW,28.54764735,29.6550467,34.49569561
2,7,ADAPTATION,RH,177,187,-31,1,CCW,29.1158093,32.84193873,32.11052372
2,7,ADAPTATION,RH,178,188,-27,1,CCW,27.73311627,31.42070102,29.97992797
2,7,ADAPTATION,RH,179,189,-25,1,CCW,30.24528609,30.9118619,29.17445162
2,7,ADAPTATION,RH,180,190,-26,1,CCW,31.87076153,31.81109542,29.2783553
2,8,ADAPTATION,RH,1,11,-25,1,CCW,1.434562787,1.801990669,4.535823039
2,8,ADAPTATION,RH,2,12,-34,1,CCW,2.790371768,4.554309815,11.16014682
2,8,ADAPTATION,RH,3,13,-38,1,CCW,7.103577779,6.897820924,13.90642435
2,8,ADAPTATION,RH,4,14,-31,1,CCW,4.803295991,9.461524944,11.24195092
2,8,ADAPTATION,RH,5,15,-30,1,CCW,6.873267959,8.135983158,13.96075222
2,8,ADAPTATION,RH,6,16,-34,1,CCW,8.427656664,8.089734221,13.96705001
2,8,ADAPTATION,RH,7,17,-23,1,CCW,7.211046927,8.213502073,9.362408378
2,8,ADAPTATION,RH,8,18,-29,1,CCW,11.29406354,8.497003224,15.74024421
2,8,ADAPTATION,RH,9,19,-22,1,CCW,10.60639732,11.86361391,11.92395156
2,8,ADAPTATION,RH,10,20,-32,1,CCW,8.688204806,10.43642585,17.96842212
2,8,ADAPTATION,RH,11,21,-30,1,CCW,10.39485894,13.64330964,16.43015365
2,8,ADAPTATION,RH,12,22,-31,1,CCW,10.44299857,12.20130094,15.92622499
2,8,ADAPTATION,RH,13,23,-28,1,CCW,11.80162133,13.84411306,16.43833158
2,8,ADAPTATION,RH,14,24,-23,1,CCW,11.31809141,10.88199701,13.59903431
2,8,ADAPTATION,RH,15,25,-34,1,CCW,11.31227765,14.78396251,19.86804827
2,8,ADAPTATION,RH,16,26,-27,1,CCW,10.81976454,15.71105154,13.52353661
2,8,ADAPTATION,RH,17,27,-31,1,CCW,13.00245244,14.14302124,18.12225985
2,8,ADAPTATION,RH,18,28,-34,1,CCW,13.89024732,13.52140731,20.99518795
2,8,ADAPTATION,RH,19,29,-32,1,CCW,12.04095027,16.38742466,19.13517533
2,8,ADAPTATION,RH,20,30,-27,1,CCW,13.86931415,15.2662105,17.14817211
2,8,ADAPTATION,RH,21,31,-29,1,CCW,13.64776899,15.28854688,15.65404236
2,8,ADAPTATION,RH,22,32,-29,1,CCW,17.19464454,16.10717827,20.2764259
2,8,ADAPTATION,RH,23,33,-34,1,CCW,15.3886461,15.75959143,20.99680187
2,8,ADAPTATION,RH,24,34,-35,1,CCW,17.97618297,17.81963555,25.17149445
2,8,ADAPTATION,RH,25,35,-26,1,CCW,14.80539376,16.19301295,17.1041243
2,8,ADAPTATION,RH,26,36,-26,1,CCW,17.63756735,17.49227587,14.66411597
2,8,ADAPTATION,RH,27,37,-31,1,CCW,17.29204904,16.86996858,21.21147609
2,8,ADAPTATION,RH,28,38,-30,1,CCW,16.55106384,17.79447113,19.01132144
2,8,ADAPTATION,RH,29,39,-31,1,CCW,13.83054364,18.95866531,19.08497178
2,8,ADAPTATION,RH,30,40,-26,1,CCW,14.76645609,18.84171673,19.06786307
2,8,ADAPTATION,RH,31,41,-25,1,CCW,16.92847046,17.40612593,19.14047957
2,8,ADAPTATION,RH,32,42,-30,1,CCW,18.96210786,18.98018127,23.28332722
2,8,ADAPTATION,RH,33,43,-35,1,CCW,18.37222971,20.50931646,25.6468919
2,8,ADAPTATION,RH,34,44,-33,1,CCW,18.19644132,18.38804047,23.89698764
2,8,ADAPTATION,RH,35,45,-30,1,CCW,18.32864907,19.99706362,23.07280188
2,8,ADAPTATION,RH,36,46,-28,1,CCW,17.58026576,17.57289361,18.53394129
2,8,ADAPTATION,RH,37,47,-25,1,CCW,15.99777519,21.80785307,16.63865113
2,8,ADAPTATION,RH,38,48,-34,1,CCW,18.73983681,20.62445891,23.7334737
2,8,ADAPTATION,RH,39,49,-33,1,CCW,16.2972893,21.29086226,25.24083918
2,8,ADAPTATION,RH,40,50,-29,1,CCW,17.06211008,22.09117326,20.96207099
2,8,ADAPTATION,RH,41,51,-32,1,CCW,18.16552782,20.06790892,22.19956543
2,8,ADAPTATION,RH,42,52,-31,1,CCW,15.7674773,19.82324956,22.01250771
2,8,ADAPTATION,RH,43,53,-34,1,CCW,17.71733678,21.22863635,23.1449184
2,8,ADAPTATION,RH,44,54,-37,1,CCW,18.73753607,20.86630427,26.79981302
2,8,ADAPTATION,RH,45,55,-23,1,CCW,17.55327914,21.84997495,19.41706683
2,8,ADAPTATION,RH,46,56,-29,1,CCW,17.54316882,20.13580711,21.06890701
2,8,ADAPTATION,RH,47,57,-30,1,CCW,20.01632804,19.72894191,21.9150821
2,8,ADAPTATION,RH,48,58,-25,1,CCW,21.24005798,18.96977624,21.17922357
2,8,ADAPTATION,RH,49,59,-29,1,CCW,20.16141474,22.19399901,22.69634274
2,8,ADAPTATION,RH,50,60,-33,1,CCW,20.27656616,22.34661174,24.37006592
2,8,ADAPTATION,RH,51,61,-27,1,CCW,18.14215487,24.15247698,18.99035564
2,8,ADAPTATION,RH,52,62,-22,1,CCW,18.9810056,23.41071142,15.90132701
2,8,ADAPTATION,RH,53,63,-26,1,CCW,20.2255172,21.42877417,22.34301671
2,8,ADAPTATION,RH,54,64,-31,1,CCW,18.84230187,22.22873071,26.03106836
2,8,ADAPTATION,RH,55,65,-27,1,CCW,21.49312688,21.84940258,21.28278442
2,8,ADAPTATION,RH,56,66,-34,1,CCW,18.93861438,21.64027489,26.59205435
2,8,ADAPTATION,RH,57,67,-28,1,CCW,20.25281688,21.95699736,22.61445726
2,8,ADAPTATION,RH,58,68,-31,1,CCW,21.68364522,21.85441207,26.08015402
2,8,ADAPTATION,RH,59,69,-28,1,CCW,20.38406768,23.06890943,24.1194306
2,8,ADAPTATION,RH,60,70,-33,1,CCW,19.68962822,19.84118994,27.83113058
2,8,ADAPTATION,RH,61,71,-23,1,CCW,20.56812959,23.37567261,22.73464751
2,8,ADAPTATION,RH,62,72,-37,1,CCW,20.62779147,21.2549594,28.43662931
2,8,ADAPTATION,RH,63,73,-29,1,CCW,22.72571561,23.61298313,23.7363793
2,8,ADAPTATION,RH,64,74,-29,1,CCW,21.54587052,24.36536483,22.3685041
2,8,ADAPTATION,RH,65,75,-24,1,CCW,20.12553306,23.86730905,21.38172859
2,8,ADAPTATION,RH,66,76,-30,1,CCW,20.39023601,24.73640768,22.81057637
2,8,ADAPTATION,RH,67,77,-30,1,CCW,21.20832065,23.4289795,26.82974209
2,8,ADAPTATION,RH,68,78,-25,1,CCW,20.77871667,23.83298414,22.09399831
2,8,ADAPTATION,RH,69,79,-32,1,CCW,21.82980578,25.55643826,26.66809373
2,8,ADAPTATION,RH,70,80,-38,1,CCW,22.14645819,23.88439896,28.94388864
2,8,ADAPTATION,RH,71,81,-35,1,CCW,24.77396508,24.02517477,30.61308286
2,8,ADAPTATION,RH,72,82,-30,1,CCW,21.32777024,23.38879868,25.80327876
2,8,ADAPTATION,RH,73,83,-32,1,CCW,22.48052654,24.47484923,28.34902435
2,8,ADAPTATION,RH,74,84,-31,1,CCW,22.46823972,23.85904864,27.6491786
2,8,ADAPTATION,RH,75,85,-32,1,CCW,19.38856731,26.29778581,27.55047994
2,8,ADAPTATION,RH,76,86,-22,1,CCW,20.60049693,25.09593575,19.53441617
2,8,ADAPTATION,RH,77,87,-26,1,CCW,25.76455073,24.87286258,27.18317809
2,8,ADAPTATION,RH,78,88,-29,1,CCW,23.83564733,23.44611106,27.3597947
2,8,ADAPTATION,RH,79,89,-33,1,CCW,24.18150471,25.81500817,28.80724768
2,8,ADAPTATION,RH,80,90,-31,1,CCW,23.11439012,26.32361326,28.09835641
2,8,ADAPTATION,RH,81,91,-30,1,CCW,20.05172691,25.41313207,26.17374342
2,8,ADAPTATION,RH,82,92,-21,1,CCW,23.48288514,25.88830656,23.56755861
2,8,ADAPTATION,RH,83,93,-24,1,CCW,22.60055108,24.16145407,22.82688669
2,8,ADAPTATION,RH,84,94,-35,1,CCW,23.48720661,26.42031537,28.38823209
2,8,ADAPTATION,RH,85,95,-31,1,CCW,24.77072417,24.73468741,27.64492038
2,8,ADAPTATION,RH,86,96,-30,1,CCW,25.15186664,27.48225015,27.97027169
2,8,ADAPTATION,RH,87,97,-29,1,CCW,23.22661619,27.6649834,26.82256857
2,8,ADAPTATION,RH,88,98,-42,1,CCW,22.7076171,26.01937323,34.86333922
2,8,ADAPTATION,RH,89,99,-27,1,CCW,23.24424024,25.23023744,23.1083135
2,8,ADAPTATION,RH,90,100,-29,1,CCW,24.58191093,26.10381011,27.09675
2,8,ADAPTATION,RH,91,101,-32,1,CCW,23.27791521,27.26426567,27.29292785
2,8,ADAPTATION,RH,92,102,-35,1,CCW,21.35516079,25.57336275,28.51191541
2,8,ADAPTATION,RH,93,103,-29,1,CCW,23.73644754,25.60253993,27.63350532
2,8,ADAPTATION,RH,94,104,-34,1,CCW,22.33681548,26.83614252,29.37601805
2,8,ADAPTATION,RH,95,105,-34,1,CCW,25.52114708,27.2218686,29.86889185
2,8,ADAPTATION,RH,96,106,-31,1,CCW,23.39886764,26.79147615,28.67064825
2,8,ADAPTATION,RH,97,107,-25,1,CCW,25.17158499,24.68357814,26.42897703
2,8,ADAPTATION,RH,98,108,-33,1,CCW,23.30778435,24.68636678,28.96888348
2,8,ADAPTATION,RH,99,109,-30,1,CCW,25.38868901,26.44928281,29.39700533
2,8,ADAPTATION,RH,100,110,-36,1,CCW,24.29822418,26.50090433,29.18729506
2,8,ADAPTATION,RH,101,111,-27,1,CCW,26.4758495,26.48219022,26.90087963
2,8,ADAPTATION,RH,102,112,-30,1,CCW,24.79058145,26.28586448,29.36162141
2,8,ADAPTATION,RH,103,113,-28,1,CCW,25.23811038,25.99068768,24.81842789
2,8,ADAPTATION,RH,104,114,-23,1,CCW,24.71686904,27.13627123,22.56163068
2,8,ADAPTATION,RH,105,115,-26,1,CCW,24.67842815,28.57208402,25.43037288
2,8,ADAPTATION,RH,106,116,-22,1,CCW,25.22911667,27.66132224,25.23066587
2,8,ADAPTATION,RH,107,117,-37,1,CCW,24.50187941,27.51188674,30.77409004
2,8,ADAPTATION,RH,108,118,-31,1,CCW,24.02559668,26.54196771,29.78996231
2,8,ADAPTATION,RH,109,119,-32,1,CCW,25.69447086,26.75952716,29.16911031
2,8,ADAPTATION,RH,110,120,-31,1,CCW,26.38423649,25.21261758,28.8338789
2,8,ADAPTATION,RH,111,121,-34,1,CCW,23.76622886,28.48461897,29.04614036
2,8,ADAPTATION,RH,112,122,-36,1,CCW,24.76517012,27.26792222,35.78335347
2,8,ADAPTATION,RH,113,123,-28,1,CCW,27.5508732,27.88799219,25.45689016
2,8,ADAPTATION,RH,114,124,-26,1,CCW,25.81021788,28.91846843,27.80845574
2,8,ADAPTATION,RH,115,125,-34,1,CCW,28.07017511,27.5382571,33.64375141
2,8,ADAPTATION,RH,116,126,-39,1,CCW,25.6049232,26.89745494,35.71158868
2,8,ADAPTATION,RH,117,127,-29,1,CCW,23.45982924,29.01310895,26.66874166
2,8,ADAPTATION,RH,118,128,-27,1,CCW,26.13782963,28.13890998,29.74380602
2,8,ADAPTATION,RH,119,129,-31,1,CCW,26.53990298,28.49983209,30.64993302
2,8,ADAPTATION,RH,120,130,-26,1,CCW,26.39371326,28.59835762,29.28730475
2,8,ADAPTATION,RH,121,131,-27,1,CCW,25.0099625,28.25785744,29.01207875
2,8,ADAPTATION,RH,122,132,-33,1,CCW,24.76082798,27.07661215,30.21208548
2,8,ADAPTATION,RH,123,133,-29,1,CCW,26.00687504,28.86711512,29.5773444
2,8,ADAPTATION,RH,124,134,-32,1,CCW,25.8363578,26.79378166,33.0291888
2,8,ADAPTATION,RH,125,135,-28,1,CCW,29.0690745,30.53120761,31.92099456
2,8,ADAPTATION,RH,126,136,-32,1,CCW,23.17199292,30.09763772,30.61193098
2,8,ADAPTATION,RH,127,137,-31,1,CCW,26.88624143,27.77231764,31.65574553
2,8,ADAPTATION,RH,128,138,-32,1,CCW,27.22238546,28.11228607,32.72552643
2,8,ADAPTATION,RH,129,139,-35,1,CCW,27.15353883,29.6006083,34.2813767
2,8,ADAPTATION,RH,130,140,-34,1,CCW,25.50420627,29.85444758,32.91635639
2,8,ADAPTATION,RH,131,141,-24,1,CCW,24.41693735,29.3538859,27.94530481
2,8,ADAPTATION,RH,132,142,-37,1,CCW,28.58436624,28.01497644,35.21472166
2,8,ADAPTATION,RH,133,143,-25,1,CCW,25.65132324,29.63352836,25.93141873
2,8,ADAPTATION,RH,134,144,-23,1,CCW,27.63652011,29.65565955,27.08172417
2,8,ADAPTATION,RH,135,145,-34,1,CCW,26.35901592,29.81125217,33.4968704
2,8,ADAPTATION,RH,136,146,-27,1,CCW,26.52556197,30.14132104,26.3624233
2,8,ADAPTATION,RH,137,147,-22,1,CCW,25.62636462,29.63941836,22.26140734
2,8,ADAPTATION,RH,138,148,-30,1,CCW,27.08926991,27.80218548,30.20103458
2,8,ADAPTATION,RH,139,149,-37,1,CCW,25.50982035,29.84337524,33.93983487
2,8,ADAPTATION,RH,140,150,-34,1,CCW,26.6427911,29.12678193,34.96629112
2,8,ADAPTATION,RH,141,151,-33,1,CCW,24.63583817,31.43215784,32.78905977
2,8,ADAPTATION,RH,142,152,-26,1,CCW,26.29305564,27.40004847,29.77916673
2,8,ADAPTATION,RH,143,153,-27,1,CCW,27.09678087,29.68851233,28.55975915
2,8,ADAPTATION,RH,144,154,-34,1,CCW,27.96286707,30.38763908,37.78016884
2,8,ADAPTATION,RH,145,155,-35,1,CCW,27.3584969,27.47161122,33.07374615
2,8,ADAPTATION,RH,146,156,-34,1,CCW,28.27873352,29.68181846,34.17987437
2,8,ADAPTATION,RH,147,157,-32,1,CCW,28.69398575,30.53815929,33.7479492
2,8,ADAPTATION,RH,148,158,-26,1,CCW,30.35763113,29.55867529,30.91197885
2,8,ADAPTATION,RH,149,159,-29,1,CCW,28.18961045,30.66894428,30.62103466
2,8,ADAPTATION,RH,150,160,-35,1,CCW,25.53101918,30.39762745,31.92697508
2,8,ADAPTATION,RH,151,161,-36,1,CCW,28.60192292,32.69892137,34.580346
2,8,ADAPTATION,RH,152,162,-32,1,CCW,26.68076168,29.06982411,34.47099542
2,8,ADAPTATION,RH,153,163,-30,1,CCW,27.60719756,31.17420862,30.41407794
2,8,ADAPTATION,RH,154,164,-31,1,CCW,29.47243322,29.3127905,32.8841733
2,8,ADAPTATION,RH,155,165,-28,1,CCW,29.67662448,31.98315944,32.19334008
2,8,ADAPTATION,RH,156,166,-33,1,CCW,28.10118794,29.63843355,33.96462758
2,8,ADAPTATION,RH,157,167,-31,1,CCW,28.75584054,31.36985843,33.39484573
2,8,ADAPTATION,RH,158,168,-32,1,CCW,28.1224107,29.86669569,31.51458437
2,8,ADAPTATION,RH,159,169,-29,1,CCW,27.38466114,32.05223186,31.06017728
2,8,ADAPTATION,RH,160,170,-31,1,CCW,25.3088636,30.74195314,32.26969991
2,8,ADAPTATION,RH,161,171,-28,1,CCW,29.35973408,32.4264535,30.89901192
2,8,ADAPTATION,RH,162,172,-36,1,CCW,28.19450277,30.51479604,35.62427268
2,8,ADAPTATION,RH,163,173,-29,1,CCW,30.45944648,29.81423638,30.78628073
2,8,ADAPTATION,RH,164,174,-33,1,CCW,28.74369066,31.03549789,33.42188112
2,8,ADAPTATION,RH,165,175,-22,1,CCW,27.23823126,31.74763808,28.91575378
2,8,ADAPTATION,RH,166,176,-34,1,CCW,25.47536142,30.08853951,31.80457825
2,8,ADAPTATION,RH,167,177,-29,1,CCW,27.13454091,27.88723084,32.67820113
2,8,ADAPTATION,RH,168,178,-33,1,CCW,30.46989675,31.64165184,33.54291644
2,8,ADAPTATION,RH,169,179,-28,1,CCW,29.48028564,32.34969136,28.5373242
2,8,ADAPTATION,RH,170,180,-33,1,CCW,27.09035826,32.24029362,34.44107809
2,8,ADAPTATION,RH,171,181,-28,1,CCW,28.65302726,32.07380918,29.90781307
2,8,ADAPTATION,RH,172,182,-28,1,CCW,29.74781624,31.59077533,34.4199431
2,8,ADAPTATION,RH,173,183,-26,1,CCW,30.34137098,32.65092933,29.77415825
2,8,ADAPTATION,RH,174,184,-24,1,CCW,29.58316191,29.361569,27.75548027
2,8,ADAPTATION,RH,175,185,-32,1,CCW,28.29349407,29.99184063,35.05853171
2,8,ADAPTATION,RH,176,186,-34,1,CCW,28.64465526,30.45726586,35.99537664
2,8,ADAPTATION,RH,177,187,-31,1,CCW,26.07327042,30.24530252,31.11511328
2,8,ADAPTATION,RH,178,188,-27,1,CCW,28.97717147,32.10078109,33.19074221
2,8,ADAPTATION,RH,179,189,-25,1,CCW,27.21176214,32.77827635,26.83675991
2,8,ADAPTATION,RH,180,190,-26,1,CCW,28.26440424,30.16552217,31.74819742
2,9,ADAPTATION,RH,1,11,-25,1,CCW,0.99289341,3.779613303,1.934175045
2,9,ADAPTATION,RH,2,12,-34,1,CCW,5.039639367,7.929231392,12.33932034
2,9,ADAPTATION,RH,3,13,-38,1,CCW,3.986903855,7.354581348,17.46189779
2,9,ADAPTATION,RH,4,14,-31,1,CCW,6.556036875,7.198048743,13.37548732
2,9,ADAPTATION,RH,5,15,-30,1,CCW,6.866633034,9.792160268,12.17367885
2,9,ADAPTATION,RH,6,16,-34,1,CCW,8.230466459,10.48140015,13.74539204
2,9,ADAPTATION,RH,7,17,-23,1,CCW,9.835136447,11.19810956,9.407840272
2,9,ADAPTATION,RH,8,18,-29,1,CCW,8.120974881,14.02357013,11.24347007
2,9,ADAPTATION,RH,9,19,-22,1,CCW,8.353628967,13.60539426,7.359168622
2,9,ADAPTATION,RH,10,20,-32,1,CCW,8.872347618,10.47939636,16.30879478
2,9,ADAPTATION,RH,11,21,-30,1,CCW,10.40791488,13.52136793,17.26220169
2,9,ADAPTATION,RH,12,22,-31,1,CCW,13.66590991,14.94826451,18.40632437
2,9,ADAPTATION,RH,13,23,-28,1,CCW,10.80453279,12.51649113,14.56150283
2,9,ADAPTATION,RH,14,24,-23,1,CCW,11.65733619,13.48922423,12.10585436
2,9,ADAPTATION,RH,15,25,-34,1,CCW,12.11380354,15.31429799,17.01745917
2,9,ADAPTATION,RH,16,26,-27,1,CCW,12.75293884,15.25163082,16.24036432
2,9,ADAPTATION,RH,17,27,-31,1,CCW,12.34537331,16.47942265,16.91817426
2,9,ADAPTATION,RH,18,28,-34,1,CCW,12.49503804,17.25020752,18.85820684
2,9,ADAPTATION,RH,19,29,-32,1,CCW,12.73133341,15.16924909,18.86125825
2,9,ADAPTATION,RH,20,30,-27,1,CCW,12.29567741,16.27450113,15.51358949
2,9,ADAPTATION,RH,21,31,-29,1,CCW,13.88316754,15.76336669,20.0480308
2,9,ADAPTATION,RH,22,32,-29,1,CCW,16.84136529,16.91018136,20.42937554
2,9,ADAPTATION,RH,23,33,-34,1,CCW,15.37398858,18.83758949,22.1009296
2,9,ADAPTATION,RH,24,34,-35,1,CCW,16.12617311,18.44841777,25.11945653
2,9,ADAPTATION,RH,25,35,-26,1,CCW,13.63410166,18.10256552,15.26651203
